1.570796326794896558e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570796326794896558e+00,-1.570796326794896558e+00,-7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.995249999999999968e+00,-2.908536147974964167e-19,-2.724810570735138049e-02,1.470796326794896469e+00,-1.670796326794896647e+00,-6.853981633974483012e-01,4.368617298886968286e-02,1.000000000000000056e-01,-1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000056e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.990499999999999936e+00,-5.817072295949928335e-19,-4.766609667857325122e-02,1.370796326794896380e+00,-1.770796326794896736e+00,-5.853981633974483234e-01,7.587780639349980816e-02,2.000000000000000111e-01,-2.000000000000000111e-01,2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.985749999999999904e+00,-8.725608443924891539e-19,-6.334074052606210314e-02,1.270796326794896292e+00,-1.850486600496920042e+00,-4.853981633974483456e-01,9.928590724288638425e-02,3.000000000000000444e-01,-3.000000000000000444e-01,3.000000000000000444e-01,-3.000000000000000444e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.980999999999999872e+00,-1.163414459189985667e-18,-7.635921205740392459e-02,1.170796326794896203e+00,-1.886797392248847460e+00,-3.853981633974483678e-01,1.168014227136868477e-01,4.000000000000000222e-01,-4.000000000000000222e-01,4.000000000000000222e-01,-4.000000000000000222e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.976249999999999840e+00,-1.454268073987482180e-18,-8.866509940700521841e-02,1.070796326794896114e+00,-1.877093615868927756e+00,-2.853981633974483900e-01,1.314745961451621314e-01,5.000000000000000000e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.971499999999999808e+00,-1.745121688784978693e-18,-1.017575246110602599e-01,9.707963267948961361e-01,-1.816839737302656577e+00,-1.853981633974483845e-01,1.458100572586422394e-01,5.999999999999999778e-01,-5.999999999999999778e-01,5.999999999999999778e-01,-5.999999999999999778e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.966749999999999776e+00,-2.035975303582475206e-18,-1.174135073679548891e-01,8.707963267948961583e-01,-1.716839737302656488e+00,-8.539816339744837892e-02,1.624136720592918581e-01,6.999999999999999556e-01,-6.999999999999999556e-01,6.999999999999999556e-01,-6.999999999999999556e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.961999999999999744e+00,-2.326828918379971719e-18,-1.378271191306747190e-01,7.707963267948961805e-01,-1.616839737302656399e+00,1.460183660255162663e-02,1.837075471201989330e-01,7.999999999999999334e-01,-7.999999999999999334e-01,7.999999999999999334e-01,-7.999999999999999334e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.957249999999999712e+00,-2.617682533177468232e-18,-1.641728539910420337e-01,6.707963267948962027e-01,-1.516839737302656310e+00,1.146018366025516322e-01,2.102170745219804626e-01,8.999999999999999112e-01,-8.999999999999999112e-01,8.999999999999999112e-01,-8.999999999999999112e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.952499999999999680e+00,-2.908536147974964745e-18,-1.978878742026141391e-01,5.707963267948962249e-01,-1.416839737302656221e+00,1.561255275409383358e-01,2.426558693893754726e-01,9.999999999999998890e-01,-9.999999999999998890e-01,9.999999999999998890e-01,-9.999999999999998890e-01,0.000000000000000000e+00
1.570796326794896558e+00,-1.947749999999999648e+00,-3.199389762772461258e-18,-2.344358966603021233e-01,4.707963267948962471e-01,-1.316839737302656133e+00,1.443058497175763177e-01,2.757996975701856868e-01,1.099999999999999867e+00,-1.099999999999999867e+00,1.099999999999999867e+00,-1.099999999999999867e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.942999999999999616e+00,-3.490243377569957386e-18,-2.685977723382000915e-01,3.707963267948962693e-01,-1.216839737302656044e+00,9.594541487916589950e-02,3.043609914540220673e-01,1.199999999999999956e+00,-1.199999999999999956e+00,1.199999999999999956e+00,-1.199999999999999956e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.938249999999999584e+00,-3.781096992367453899e-18,-2.977615700778359908e-01,2.707963267948962915e-01,-1.116839737302655955e+00,2.136940176056746632e-02,3.259792862222914422e-01,1.300000000000000044e+00,-1.300000000000000044e+00,1.300000000000000044e+00,-1.300000000000000044e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.933499999999999552e+00,-4.071950607164950412e-18,-3.214186894683652151e-01,1.707963267948962860e-01,-1.016839737302655866e+00,-7.297840031931233928e-02,3.404189622013970018e-01,1.400000000000000133e+00,-1.400000000000000133e+00,1.400000000000000133e+00,-1.400000000000000133e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.928749999999999520e+00,-4.362804221962446925e-18,-3.401336282266467226e-01,7.079632679489628044e-02,-9.168397373026558883e-01,-1.729784003193123310e-01,3.483878820164990064e-01,1.500000000000000222e+00,-1.500000000000000222e+00,1.500000000000000222e+00,-1.500000000000000222e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.923999999999999488e+00,-4.653657836759943438e-18,-3.551582402889228995e-01,-2.920367320510372511e-02,-8.168397373026559105e-01,-2.729784003193123088e-01,3.511861141416792731e-01,1.600000000000000311e+00,-1.600000000000000311e+00,1.600000000000000311e+00,-1.600000000000000311e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.919249999999999456e+00,-4.944511451557439951e-18,-3.675718949408761649e-01,-1.292036732051037307e-01,-7.168397373026559327e-01,-3.729784003193122865e-01,3.498958988775881518e-01,1.700000000000000400e+00,-1.700000000000000400e+00,1.700000000000000400e+00,-1.700000000000000400e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.914499999999999424e+00,-5.235365066354936464e-18,-3.781215858283070719e-01,-2.292036732051037362e-01,-6.168397373026559549e-01,-4.729784003193122643e-01,3.452316311936519111e-01,1.800000000000000488e+00,-1.800000000000000488e+00,1.800000000000000488e+00,-1.800000000000000488e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.909749999999999392e+00,-5.526218681152432977e-18,-3.873082796308699449e-01,-3.292036732051037418e-01,-5.168397373026559771e-01,-5.729784003193122421e-01,3.376654472773014115e-01,1.900000000000000577e+00,-1.900000000000000577e+00,1.900000000000000577e+00,-1.900000000000000577e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.904999999999999361e+00,-5.817072295949929491e-18,-3.954086777841087641e-01,-4.292036732051037751e-01,-4.168397373026559993e-01,-6.729784003193122199e-01,3.275012172792321485e-01,2.000000000000000444e+00,-2.000000000000000444e+00,2.000000000000000444e+00,-2.000000000000000444e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.900249999999999329e+00,-6.107925910747426004e-18,-4.024480275055602463e-01,-5.292036732051037529e-01,-3.168397373026560215e-01,-7.729784003193121977e-01,3.149186941524450001e-01,2.100000000000000533e+00,-2.100000000000000533e+00,2.100000000000000533e+00,-2.100000000000000533e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.895499999999999297e+00,-6.398779525544922517e-18,-4.081668080517468766e-01,-6.292036732051037307e-01,-2.168397373026560160e-01,-8.729784003193121755e-01,2.999986848028334263e-01,2.200000000000000622e+00,-2.200000000000000622e+00,2.200000000000000622e+00,-2.200000000000000622e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.890749999999999265e+00,-6.689633140342419030e-18,-4.121873802350306537e-01,-7.292036732051037085e-01,-1.168397373026560104e-01,-9.729784003193121533e-01,2.827342015805991426e-01,2.300000000000000711e+00,-2.300000000000000711e+00,2.300000000000000711e+00,-2.300000000000000711e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.885999999999999233e+00,-6.980486755139914772e-18,-4.149003735432385542e-01,-8.292036732051036863e-01,-1.683973730265600488e-02,-1.072978400319312131e+00,2.630299941355636606e-01,2.400000000000000799e+00,-2.400000000000000799e+00,2.400000000000000799e+00,-2.400000000000000799e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.881249999999999201e+00,-7.271340369937410515e-18,-4.187852374141000089e-01,-9.292036732051036640e-01,6.325417956707407585e-02,-1.037374948917593853e+00,2.406975591545454651e-01,2.500000000000000888e+00,-2.500000000000000888e+00,2.500000000000000888e+00,-2.500000000000000888e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.876499999999999169e+00,-7.562193984734906258e-18,-4.217417028733149165e-01,-8.661444181084311245e-01,-3.674582043292592970e-02,-9.373749489175938754e-01,2.200217368253832018e-01,2.600000000000000977e+00,-2.600000000000000977e+00,2.600000000000000977e+00,-2.600000000000000977e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.871749999999999137e+00,-7.853047599532402000e-18,-4.217767658542370679e-01,-9.661444181084311023e-01,6.325417956707407585e-02,-9.785291575692136590e-01,2.025488866361479234e-01,2.700000000000001066e+00,-2.700000000000001066e+00,2.700000000000001066e+00,-2.700000000000001066e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.866999999999999105e+00,-8.143901214329897743e-18,-4.232911225167624858e-01,-8.873824438456948682e-01,-3.674582043292592970e-02,-8.785291575692136812e-01,1.844808495565360695e-01,2.800000000000001155e+00,-2.800000000000001155e+00,2.800000000000001155e+00,-2.800000000000001155e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.862249999999999073e+00,-8.434754829127393486e-18,-4.217929477533353122e-01,-9.873824438456948460e-01,6.325417956707407585e-02,-9.354926914308588914e-01,1.699279433894200775e-01,2.900000000000001243e+00,-2.900000000000001243e+00,2.900000000000001243e+00,-2.900000000000001243e+00,0.000000000000000000e+00
1.570796326794896558e+00,-1.857499999999999041e+00,-8.725608443924889228e-18,-4.223236116764343961e-01,-8.963702736415651851e-01,-3.674582043292592970e-02,-8.354926914308589136e-01,1.541665045039551929e-01,3.000000000000001332e+00,-3.000000000000001332e+00,3.000000000000001332e+00,-3.000000000000001332e+00,0.000000000000000000e+00
1.570331763562210048e+00,-1.852924834661184184e+00,7.605547340895259928e-05,-4.198403099165587404e-01,-9.963702736415651628e-01,6.325417956707407585e-02,-9.053424022919069891e-01,1.421246467864714369e-01,3.100000000000001421e+00,-3.100000000000001421e+00,3.100000000000001421e+00,-3.084938370982377442e+00,0.000000000000000000e+00
1.570331763562210048e+00,-1.848174835173754360e+00,7.384879813306513346e-05,-4.197030753564807704e-01,-8.963702736415651851e-01,-3.674582043292592970e-02,-8.053424022919070113e-01,1.283975074317287579e-01,3.200000000000001510e+00,-3.200000000000001510e+00,3.200000000000001510e+00,-3.184938370982377531e+00,0.000000000000000000e+00
1.569108477017688630e+00,-1.843892073410754673e+00,5.108002137918330344e-04,-4.166098975100552826e-01,-9.963702736415651628e-01,6.325417956707407585e-02,-8.859945688721280188e-01,1.185065972280804902e-01,3.300000000000001599e+00,-3.300000000000001599e+00,3.300000000000001599e+00,-3.245278133538944232e+00,0.000000000000000000e+00
1.568754983130180358e+00,-1.839274082059351612e+00,5.001717685593522200e-04,-4.160321512021666335e-01,-8.963702736415651851e-01,-3.674582043292592970e-02,-7.859945688721280410e-01,1.065433779354077182e-01,3.400000000000001688e+00,-3.400000000000001688e+00,3.400000000000001688e+00,-3.333817489607095119e+00,0.000000000000000000e+00
1.566922870282906555e+00,-1.835224904056441897e+00,1.179213056829195999e-03,-4.127056702456948223e-01,-9.963702736415651628e-01,6.325417956707407585e-02,-8.742177816327391104e-01,9.828218926650288123e-02,3.500000000000001776e+00,-3.500000000000001776e+00,3.500000000000001776e+00,-3.374418462558642418e+00,0.000000000000000000e+00
1.566093988341885845e+00,-1.830789245254244912e+00,1.428678843223904179e-03,-4.119633242494401548e-01,-8.963702736415651851e-01,-3.674582043292592970e-02,-7.742177816327391326e-01,8.767492321504166686e-02,3.600000000000001865e+00,-3.600000000000001865e+00,3.600000000000001865e+00,-3.447545237523447881e+00,0.000000000000000000e+00
1.563766632480192653e+00,-1.826928308571109438e+00,2.294266346109457167e-03,-4.085947997002485343e-01,-9.963702736415651628e-01,6.325417956707407585e-02,-8.677612387442915631e-01,8.067761887742634641e-02,3.700000000000001954e+00,-3.700000000000001954e+00,3.700000000000001954e+00,-3.472089910639075683e+00,0.000000000000000000e+00
1.562535940796925704e+00,-1.822645604253069873e+00,2.706218902722904059e-03,-4.078290217905122805e-01,-8.963702736415651851e-01,-3.674582043292592970e-02,-7.677612387442915853e-01,7.113792048304451443e-02,3.800000000000002043e+00,-3.800000000000002043e+00,3.800000000000002043e+00,-3.532189590802631063e+00,0.000000000000000000e+00
1.559795419872054723e+00,-1.818939568114788186e+00,3.721536522179848087e-03,-4.045180425761802923e-01,-9.957421585876758963e-01,6.325417956707407585e-02,-8.650494859164157280e-01,6.514126317374434316e-02,3.900000000000002132e+00,-3.900000000000002132e+00,3.900000000000002132e+00,-3.543339017659448142e+00,0.000000000000000000e+00
1.558214640895749126e+00,-1.814788671074657245e+00,4.262039442575109825e-03,-4.037895137961116099e-01,-8.957421585876759185e-01,-3.674582043292592970e-02,-7.650494859164157502e-01,5.648037788677971044e-02,4.000000000000001776e+00,-4.000000000000001776e+00,4.000000000000001776e+00,-3.592088499269753044e+00,0.000000000000000000e+00
1.555116630986041582e+00,-1.811214341625664970e+00,5.402626717932720868e-03,-4.005709778265426624e-01,-9.930661876131801069e-01,6.325417956707407585e-02,-8.650494859164157280e-01,5.130951261447237038e-02,4.100000000000001421e+00,-4.100000000000001421e+00,4.100000000000001421e+00,-3.591647756933974645e+00,0.000000000000000000e+00
